eval_loss,eval_Accuracy,eval_F1_Micro,eval_F1_Macro,eval_F1_Weighted,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,TrainingTime,EvaluationTime,Model,Strategy
0.2937925159931183,0.90883420734167,0.90883420734167,0.6044003188297075,0.8842429379405158,4.1368,599.259,2.417,10.0,755.7750418186188,4.1371893882751465,google-bert/bert-base-uncased,lora
0.27756360173225403,0.9064138765631303,0.9064138765631303,0.6017205702524525,0.8820360347289952,12.7885,193.846,0.782,10.0,2348.3580288887024,12.788952589035034,google-bert/bert-large-uncased,lora
0.25532060861587524,0.9132714804356595,0.9132714804356595,0.7621137069915127,0.9119707801380466,3.8641,641.553,2.588,10.0,731.6652879714966,3.864462375640869,FacebookAI/roberta-base,lora
0.23280975222587585,0.918112141992739,0.918112141992739,0.7644151215923746,0.917642251618408,12.1099,204.709,0.826,10.0,2308.6476883888245,12.110354900360107,FacebookAI/roberta-large,lora
0.2888168692588806,0.8971359419120614,0.8971359419120614,0.6867778209178518,0.8882140949274068,0.8806,2815.158,11.356,10.0,150.97848963737488,0.8809792995452881,ibm-granite/granite-embedding-30m-english,lora
0.26690271496772766,0.9108511496571198,0.9108511496571198,0.6114057249975335,0.8869931298357755,3.829,647.432,2.612,10.0,747.6394066810608,3.829371213912964,ibm-granite/granite-embedding-125m-english,lora
0.40083834528923035,0.8805970149253731,0.8805970149253731,0.5685172379767857,0.8567173574336041,2.0298,1221.322,4.927,10.0,405.1921155452728,2.030162811279297,microsoft/deberta-v3-xsmall,lora
0.3234543800354004,0.9060104881000404,0.9060104881000404,0.5998925390215883,0.8819109978944298,2.7447,903.197,3.643,10.0,536.2963528633118,2.745094060897827,microsoft/deberta-v3-small,lora
0.2989065647125244,0.9120613150463897,0.9120613150463897,0.6073839018409065,0.8878464606342718,5.0162,494.194,1.994,10.0,1016.1564168930054,5.016646385192871,microsoft/deberta-v3-base,lora
0.2469172179698944,0.918918918918919,0.918918918918919,0.739807733104025,0.9120305296069023,15.1247,163.904,0.661,10.0,2986.585479736328,15.125168323516846,microsoft/deberta-v3-large,lora
1.0755908489227295,0.7769261799112546,0.7769261799112546,0.29148694665153235,0.6797442672821736,1.552,1597.256,6.443,10.0,299.9351933002472,1.5524532794952393,intfloat/e5-small-v2,lora
