eval_loss,eval_Accuracy,eval_F1_Micro,eval_F1_Macro,eval_F1_Weighted,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,TrainingTime,EvaluationTime,Model,Strategy
2.030263662338257,0.3462543554006969,0.3462543554006969,0.33467024767823217,0.35094563232641784,14.0009,163.989,0.643,10.0,3904.161009311676,14.00197720527649,FacebookAI/roberta-large,full_fine_tuning
1.55928635597229,0.3344947735191638,0.3344947735191638,0.2913762144016316,0.32024038956973866,6.4597,355.434,1.393,10.0,1735.808515548706,6.460453033447266,answerdotai/ModernBERT-base,full_fine_tuning
3.2849605083465576,0.3323170731707317,0.3323170731707317,0.31014748410932086,0.33225995177926476,17.1864,133.594,0.524,10.0,4566.583649635315,17.187108278274536,answerdotai/ModernBERT-large,full_fine_tuning
1.553612232208252,0.32665505226480834,0.32665505226480834,0.2400428681081491,0.2810740952468177,1.1424,2009.819,7.878,10.0,251.18205666542053,1.1431338787078857,ibm-granite/granite-embedding-30m-english,full_fine_tuning
1.5343741178512573,0.3558362369337979,0.3558362369337979,0.3108474274748817,0.34252385967149773,4.6647,492.204,1.929,10.0,1223.5053524971008,4.6655333042144775,ibm-granite/granite-embedding-125m-english,full_fine_tuning
1.5280543565750122,0.34668989547038326,0.34668989547038326,0.277989989814348,0.3171662153581447,2.6142,878.279,3.443,10.0,619.9957747459412,2.6149027347564697,microsoft/deberta-v3-xsmall,full_fine_tuning
1.5164389610290527,0.34189895470383275,0.34189895470383275,0.3054366196017359,0.33339068058194343,3.4238,670.599,2.629,10.0,847.6186699867249,3.424506187438965,microsoft/deberta-v3-small,full_fine_tuning
1.526251196861267,0.3645470383275261,0.3645470383275261,0.33804093378356787,0.36098188405536663,6.1041,376.14,1.474,10.0,1574.218109846115,6.104803800582886,microsoft/deberta-v3-base,full_fine_tuning
1.5334428548812866,0.35060975609756095,0.35060975609756095,0.32459479296931754,0.3453524488593123,6.4967,353.413,1.385,10.0,1655.0154683589935,6.497346639633179,Alibaba-NLP/gte-base-en-v1.5,full_fine_tuning
1.4856767654418945,0.3636759581881533,0.3636759581881533,0.33887893557592985,0.35935841892320114,20.1253,114.085,0.447,10.0,5263.501775979996,20.126474380493164,Alibaba-NLP/gte-large-en-v1.5,full_fine_tuning
1.5523580312728882,0.3488675958188153,0.3488675958188153,0.29308512281537313,0.3286458509305618,9.3965,244.347,0.958,10.0,1826.0022513866425,9.397200345993042,xlnet/xlnet-base-cased,full_fine_tuning
1.5038158893585205,0.35322299651567945,0.35322299651567945,0.2916043870735833,0.32285550094508003,26.7206,85.926,0.337,10.0,5574.845984458923,26.721317291259766,xlnet/xlnet-large-cased,full_fine_tuning
1.5335893630981445,0.3510452961672474,0.3510452961672474,0.28264882888624226,0.31893470351956515,1.9754,1162.271,4.556,10.0,457.9019594192505,1.9761364459991455,intfloat/e5-small-v2,full_fine_tuning
1.5783262252807617,0.367595818815331,0.367595818815331,0.32973910101236426,0.3573908393158694,4.8843,470.077,1.843,10.0,1236.888986825943,4.885178565979004,intfloat/e5-base-v2,full_fine_tuning
1.4907913208007812,0.3584494773519164,0.3584494773519164,0.3168332093943061,0.3410976941283776,14.9269,153.816,0.603,10.0,3942.054729938507,14.927617311477661,intfloat/e5-large-v2,full_fine_tuning
1.728990077972412,0.2852787456445993,0.2852787456445993,0.07444027730423912,0.12839002531567373,5.0855,451.484,1.77,10.0,504.8760132789612,5.086332321166992,google-bert/bert-base-uncased,head_only
1.734073281288147,0.281794425087108,0.281794425087108,0.08058274940322373,0.1334433996332822,14.9454,153.625,0.602,10.0,1512.6809191703796,14.946326732635498,google-bert/bert-large-uncased,head_only
1.7628471851348877,0.2874564459930314,0.2874564459930314,0.07442489851150204,0.12836350091705054,4.4496,515.997,2.023,10.0,464.5874435901642,4.45036244392395,FacebookAI/roberta-base,head_only
1.7015769481658936,0.2931184668989547,0.2931184668989547,0.09236844657425398,0.14584673978625018,13.931,164.812,0.646,10.0,1474.005333662033,13.931907892227173,FacebookAI/roberta-large,head_only
1.6142950057983398,0.31881533101045295,0.31881533101045295,0.22749638638232725,0.2686522226908338,6.6765,343.891,1.348,10.0,659.3065650463104,6.677319765090942,answerdotai/ModernBERT-base,head_only
1.590012788772583,0.32534843205574915,0.32534843205574915,0.26463580977317736,0.2987937895903891,17.4415,131.64,0.516,10.0,1697.5045125484467,17.442254304885864,answerdotai/ModernBERT-large,head_only
1.6208481788635254,0.3153310104529617,0.3153310104529617,0.18414571979019803,0.2331115956077035,1.1342,2024.343,7.935,10.0,121.70587491989136,1.1350631713867188,ibm-granite/granite-embedding-30m-english,head_only
1.6263747215270996,0.32186411149825783,0.32186411149825783,0.17114236828468013,0.2226463695555252,4.4467,516.334,2.024,10.0,463.1912887096405,4.447390556335449,ibm-granite/granite-embedding-125m-english,head_only
1.7801519632339478,0.2874564459930314,0.2874564459930314,0.07442489851150204,0.12836350091705054,2.5939,885.165,3.47,10.0,276.6749367713928,2.594519853591919,microsoft/deberta-v3-xsmall,head_only
1.7559528350830078,0.2874564459930314,0.2874564459930314,0.07442489851150204,0.12836350091705054,3.4001,675.271,2.647,10.0,354.2008800506592,3.400787591934204,microsoft/deberta-v3-small,head_only
1.744403600692749,0.2874564459930314,0.2874564459930314,0.07442489851150204,0.12836350091705054,6.073,378.07,1.482,10.0,627.9874289035797,6.073813199996948,microsoft/deberta-v3-base,head_only
1.7378984689712524,0.2874564459930314,0.2874564459930314,0.07442489851150204,0.12836350091705054,18.0325,127.326,0.499,10.0,1864.9067718982697,18.033244848251343,microsoft/deberta-v3-large,head_only
1.6948355436325073,0.2935540069686411,0.2935540069686411,0.12110671360430088,0.17248709892605302,6.4482,356.071,1.396,10.0,625.6526010036469,6.448885440826416,Alibaba-NLP/gte-base-en-v1.5,head_only
1.6697332859039307,0.29573170731707316,0.29573170731707316,0.11799580888728062,0.17099481194096985,20.3405,112.878,0.442,10.0,1988.3938763141632,20.341299057006836,Alibaba-NLP/gte-large-en-v1.5,head_only
1.6351326704025269,0.32839721254355403,0.32839721254355403,0.2080181126101863,0.25810979746491064,10.4848,218.983,0.858,10.0,881.0896453857422,10.485506296157837,xlnet/xlnet-base-cased,head_only
1.6643226146697998,0.30270034843205573,0.30270034843205573,0.15986652911205956,0.21265825449094689,26.6003,86.315,0.338,10.0,2484.4396505355835,26.601019859313965,xlnet/xlnet-large-cased,head_only
1.776503086090088,0.2874564459930314,0.2874564459930314,0.07442489851150204,0.12836350091705054,1.9545,1174.75,4.605,10.0,211.88047122955322,1.955244779586792,intfloat/e5-small-v2,head_only
1.739862084388733,0.2874564459930314,0.2874564459930314,0.07442489851150204,0.12836350091705054,4.8334,475.03,1.862,10.0,491.24989461898804,4.834198474884033,intfloat/e5-base-v2,head_only
1.7180240154266357,0.2874564459930314,0.2874564459930314,0.07813034402583269,0.13199576458454682,15.0145,152.919,0.599,10.0,1501.1908552646637,15.015244483947754,intfloat/e5-large-v2,head_only
